wave,state,lnLP,FSTS,FSTSsq,TCI_full,DAI_core,DAI_epay,lnEmp,firmage,foreigndummy,sample_base,sample_full
2025,22,14.475735331154711,0.0,0.0,1.2290168329667261,1.0,0.7,3.091042453358316,39.0,0.0,True,True
2025,1,15.542731506054757,0.0,0.0,1.2290168329667261,1.0,0.8,3.4657359027997265,19.0,0.0,True,True
2025,23,15.601645041177395,0.25,0.0625,2.930095606267258,1.0,0.7,4.060443010546419,12.0,0.0,True,True
2025,8,15.009433026436708,0.0,0.0,-0.4720619403338053,1.0,0.9,5.703782474656201,17.0,0.0,True,True
2025,3,16.374287056318728,0.0,0.0,-0.4720619403338053,0.0,0.5,2.70805020110221,27.0,0.0,True,True
2025,20,13.240146413060712,0.0,0.0,-0.4720619403338053,0.0,0.5,4.382026634673881,10.0,0.0,True,True
2025,18,14.80207334282376,0.6,0.36,-0.4720619403338053,0.0,0.75,3.2188758248682006,50.0,0.0,True,True
2025,8,15.963944971131061,0.0,0.0,-0.4720619403338053,1.0,0.8,4.941642422609304,40.0,0.0,True,True
2025,15,13.815510557964274,0.0,0.0,-0.4720619403338053,0.0,0.6,4.382026634673881,26.0,0.0,True,True
2025,21,15.442966975901053,0.0,0.0,-0.4720619403338053,0.0,0.4,4.007333185232471,32.0,0.0,True,True
2025,12,14.662808418351478,0.0,0.0,-0.4720619403338053,0.0,0.4,3.4011973816621555,18.0,0.0,True,True
2025,22,15.250137102938744,0.0,0.0,-0.4720619403338053,1.0,0.4,2.5649493574615367,13.0,0.0,True,True
2025,19,14.811843997511966,0.0,0.0,-0.4720619403338053,1.0,0.7,2.4849066497880004,30.0,0.0,True,True
2025,19,15.997568704218732,0.6,0.36,2.930095606267258,1.0,0.6,5.521460917862246,37.0,1.0,True,True
2025,15,14.709328433986371,0.0,0.0,-0.4720619403338053,0.0,0.8,3.8066624897703196,7.0,0.0,True,True
2025,1,15.618319863378915,0.0,0.0,-0.4720619403338053,1.0,0.7,4.31748811353631,16.0,0.0,True,True
2025,14,16.223456166616145,0.0,0.0,-0.4720619403338053,0.0,0.8,4.90527477843843,59.0,0.0,True,True
2025,21,16.833715687370322,0.0,0.0,-0.4720619403338053,1.0,0.8,5.393627546352362,35.0,0.0,True,True
