study_id,wos_id,authors,year,title,journal,doi,screen_l1,screen_l1_reason
S0366,000312479300002,"Hsu, Wen-Tsung; Chen, Hsiang-Lan; Cheng, Chia-Yi",2013,Internationalization and firm performance of SMEs: The moderating effects of CEO attributes,JOURNAL OF WORLD BUSINESS,,Y,ip_perf_match
S0373,000313742200002,"Yiu, Daphne W.; Ng, Frank W.; Ma, Xufei",2013,Business group attributes and internationalization strategy in China,ASIAN BUSINESS & MANAGEMENT,,Y,ip_firm_match
S0375,000313593100005,"Raymond, Louis; St-Pierre, Josee",2013,Strategic capability configurations for the internationalization of SMEs: A study in equifinality,INTERNATIONAL SMALL BUSINESS JOURNAL-RESEARCHING ENTREPRENEURSHIP,,Y,ip_firm_match
S0378,000313774900004,"Franco, Chiara",2013,Exports and FDI motivations: Empirical evidence from US foreign subsidiaries,INTERNATIONAL BUSINESS REVIEW,,Y,ip_firm_match
S0387,000315617800017,"De Masi, G.; Giovannetti, G.; Ricchiuti, G.",2013,Network analysis to detect common strategies in Italian foreign direct investment,PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,,Y,ip_firm_match
S0388,000318764600020,"Manjon Antolin, Miguel; Manez, Juan A.; Rochina Barrachina, Maria E.; Sanchis Llopis, Juan A.",2013,Export intensity and the productivity gains of exporting,APPLIED ECONOMICS LETTERS,,Y,ip_perf_match
S0394,000317279500004,"Dau, Luis Alfonso",2013,"Learning across geographic space: Pro-market reforms, multinationalization strategy, and profitability",JOURNAL OF INTERNATIONAL BUSINESS STUDIES,,Y,ip_perf_match
S0395,000317149000016,"Rodriguez-Pose, Andres; Tselios, Vassilis; Winkler, Deborah; Farole, Thomas",2013,Geography and the Determinants of Firm Exports in Indonesia,WORLD DEVELOPMENT,,Y,ip_firm_match
S0396,000317618400005,"Oesterle, Michael-Joerg; Richta, Hannah Noriko",2013,Internationalisation and firm performance: state of empirical research efforts and need for improved approaches,EUROPEAN JOURNAL OF INTERNATIONAL MANAGEMENT,,Y,ip_perf_match
S0397,000317851400007,"Schminke, Annette; Van Biesebroeck, Johannes",2013,Using export market performance to evaluate regional preferential policies in China,REVIEW OF WORLD ECONOMICS,,Y,ip_perf_match
S0399,000320715800002,"Goerzen, Anthony; Asmussen, Christian Geisler; Nielsen, Bo Bernhard",2013,Global cities and multinational enterprise location strategy,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,,Y,ip_firm_match
S0401,000319047500002,"Xiao, Simon Shufeng; Jeong, Insik; Moon, Jon Jungbien; Chung, Chris Changwha; Chung, Jaiho",2013,Internationalization and Performance of Firms in China: Moderating Effects of Governance Structure and the Degree of Centralized Control,JOURNAL OF INTERNATIONAL MANAGEMENT,,Y,ip_perf_match
S0403,000318172800003,"LiPuma, Joseph A.; Newbert, Scott L.; Doh, Jonathan P.",2013,The effect of institutional quality on firm export performance in emerging economies: a contingency model of firm age and size,SMALL BUSINESS ECONOMICS,,Y,ip_perf_match
S0409,000209240300003,"Iona, Alfonsina; Leonida, Leone; Navarra, Pietro",2013,"BUSINESS GROUP AFFILIATION, INNOVATION, INTERNATIONALIZATION, AND PERFORMANCE: A SEMIPARAMETRIC ANALYSIS",GLOBAL STRATEGY JOURNAL,,Y,ip_perf_match
S0411,000321568700001,"Kaczmarek, Szymon; Ruigrok, Winfried",2013,In at the Deep End of Firm Internationalization,MANAGEMENT INTERNATIONAL REVIEW,,Y,ip_firm_match
S0412,000436700900003,"Mazur, Jolanta; Zaborek, Piotr",2013,"Exploring links between cooperation, internationalization and profitability: a study of Polish manufacturing companies",INTERNATIONAL JOURNAL OF MANAGEMENT AND ECONOMICS,,Y,ip_perf_match
S0417,000323478800008,"Prasnikar, Janez; Memaj, Fatmir; Redek, Tjasa; Voje, Damjan",2013,The role of corporations in economic development: Albania on its way to internationalisation,POST-COMMUNIST ECONOMIES,,Y,ip_firm_match
S0421,000214172900005,"Amadieu, Paul; Maurel, Carole; Viviani, Jean-Laurent",2013,"Intangibles, Export Intensity, and Company Performance in the French Wine Industry",JOURNAL OF WINE ECONOMICS,,Y,ip_perf_match
S0423,000324651500001,"Acs, Zoltan J.; Terjesen, Siri",2013,Born local: toward a theory of new venture's choice of internationalization,SMALL BUSINESS ECONOMICS,,Y,ip_firm_match
S0424,000325169300006,"Chandran, V. G. R.; Rasiah, Rajah",2013,"FIRM SIZE, TECHNOLOGICAL CAPABILITY, EXPORTS AND ECONOMIC PERFORMANCE: THE CASE OF ELECTRONICS INDUSTRY IN MALAYSIA",JOURNAL OF BUSINESS ECONOMICS AND MANAGEMENT,,Y,ip_perf_match
S0430,000326557600006,"Castellani, Davide; Pieri, Fabio",2013,R&D offshoring and the productivity growth of European regions,RESEARCH POLICY,,Y,ip_perf_match
S0432,000327082900001,"Yang, Yong; Martins, Pedro S.; Driffield, Nigel",2013,Multinational Performance and the Geography of FDI,MANAGEMENT INTERNATIONAL REVIEW,,Y,ip_perf_match
S0474,000329616400014,"Shiau, Huey-Ling; Huang, Chen-Jui; Chen, Fong-Chyi",2013,"International Involvement, Target Market Selection, and Consolidated Performance: A Firm-Level Analysis of Taiwan's FDI in China",EMERGING MARKETS FINANCE AND TRADE,,Y,ip_perf_match
S0284,000415513300004,"Nagy, Gabor; Beracs, Jozsef",2012,"Antecedents to the export market orientation of Hungarian higher education institutions, and their export performance consequences",JOURNAL OF MARKETING FOR HIGHER EDUCATION,,Y,ip_perf_match
S0285,000410122100003,"Wakasugi, Ryuhei; Tanaka, Ayumu",2012,Productivity Heterogeneity and Internationalization: Evidence from Japanese Firms,MILLENNIAL ASIA,,Y,ip_perf_match
S0289,000310592400002,"Silva, Armando; Afonso, Oscar; Africano, Ana Paula",2012,Which manufacturing firms learn by exporting?,JOURNAL OF INTERNATIONAL TRADE & ECONOMIC DEVELOPMENT,,Y,ip_firm_match
S0291,000303561100004,"Quek, Mary",2012,Globalising the hotel industry 1946-68: A multinational case study of the Intercontinental Hotel Corporation,BUSINESS HISTORY,,Y,ip_firm_match
S0292,000303379500007,"Alegre, Joaquin; Pla-Barber, Jose; Chiva, Ricardo; Villar, Cristina",2012,"Organisational learning capability, product innovation performance and export intensity",TECHNOLOGY ANALYSIS & STRATEGIC MANAGEMENT,,Y,ip_perf_match
S0293,000301538200004,"Engel, D.; Procher, V.",2012,"Export, FDI and firm productivity",APPLIED ECONOMICS,,Y,ip_perf_match
S0303,000409757600004,"Cieslik, Jerzy; Kaciak, Eugene; Welsh, Dianne H. B.",2012,The impact of geographic diversification on export performance of small and medium-sized enterprises (SMEs),JOURNAL OF INTERNATIONAL ENTREPRENEURSHIP,,Y,ip_perf_match
S0306,000300552700002,"Lin, Wen-Ting; Liu, Yunshi",2012,"Successor characteristics, change in the degree of firm internationalization, and firm performance: The moderating role of environmental uncertainty",JOURNAL OF MANAGEMENT & ORGANIZATION,,Y,ip_perf_match
S0309,000300569600003,"Rodriguez-Rodriguez, Manuel; Galdeano-Gomez, Emilio; Carmona-Moreno, Eva; Godoy-Duran, Angeles",2012,"Environmental Impact, Export Intensity, and Productivity Interactions: An Empirical Index Analysis of the Agri-Food Industry in Spain",CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS-REVUE CANADIENNE D AGROECONOMIE,,Y,ip_perf_match
S0311,000301652600001,"Hagemejer, Jan; Tyrowicz, Joanna",2012,Is the effect really so large? Firm-level evidence on the role of FDI in a transition economy,ECONOMICS OF TRANSITION,,Y,ip_firm_match
S0312,000301539800002,"Chongvilaivan, Aekapol",2012,"Learning by exporting and high-tech capital deepening in Singapore manufacturing industries, 1974-2006",APPLIED ECONOMICS,,Y,ip_firm_match
S0313,000301490100007,"Liu, Yunshi; Yu, Hui-Yun; Valenti, M. Alix",2012,"Presuccession Performance, CEO Succession, Top Management Team, and Change in a Firm's Internationalization: The Moderating Effect of CEO/Chairperson Dissimilarity",CANADIAN JOURNAL OF ADMINISTRATIVE SCIENCES-REVUE CANADIENNE DES SCIENCES DE L ADMINISTRATION,,Y,ip_perf_match
S0314,000301558100008,"Anon Higon, Dolores; Manjon Antolin, Miguel",2012,"Multinationality, foreignness and institutional distance in the relation between R&D and productivity",RESEARCH POLICY,,Y,ip_perf_match
S0317,000307424900014,"Durmusoglu, Serdar S.; Apfelthaler, Gerhard; Nayir, Dilek Zamantili; Alvarez, Roberto; Mughan, Terry",2012,The effect of government-designed export promotion service use on small and medium-sized enterprise goal achievement: A multidimensional view of export performance,INDUSTRIAL MARKETING MANAGEMENT,,Y,ip_perf_match
S0318,000302761000010,"Andersen, Torben Juul",2012,Multinational risk and performance outcomes: Effects of knowledge intensity and industry context,INTERNATIONAL BUSINESS REVIEW,,Y,ip_perf_match
S0321,000306163800002,"Assaf, A. George; Josiassen, Alexander; Ratchford, Brian T.; Barros, Carlos Pestana",2012,Internationalization and Performance of Retail Firms: A Bayesian Dynamic Model,JOURNAL OF RETAILING,,Y,ip_perf_match
S0322,000305597600007,"De Beule, Filip; Duanmu, Jing-Lin",2012,Locational determinants of internationalization: A firm-level analysis of Chinese and Indian acquisitions,EUROPEAN MANAGEMENT JOURNAL,,Y,ip_firm_match
S0323,000213017800010,"Matanda, Margaret Jekanyika",2012,Internationalization of Established Small Manufacturers in a Developing Economy: A Case Study of Kenyan SMEs,THUNDERBIRD INTERNATIONAL BUSINESS REVIEW,,Y,ip_firm_match
S0326,000305597600005,"Becker-Ritterspach, Florian; Bruche, Gert",2012,Capability creation and internationalization with business group embeddedness - the case of Tata Motors in passenger cars,EUROPEAN MANAGEMENT JOURNAL,,Y,ip_firm_match
S0327,000305847300005,"LiPuma, Joseph A.",2012,Internationalization and the IPO performance of new ventures,JOURNAL OF BUSINESS RESEARCH,,Y,ip_perf_match
S0330,000209239900007,"Dau, Luis Alfonso",2012,PRO-MARKET REFORMS AND DEVELOPING COUNTRY MULTINATIONAL CORPORATIONS,GLOBAL STRATEGY JOURNAL,,Y,ip_firm_match
S0336,000307526100002,"Yi, Jingtao; Wang, Chengqi",2012,"The decision to export: Firm heterogeneity, sunk costs, and spatial concentration",INTERNATIONAL BUSINESS REVIEW,,Y,ip_firm_match
S0337,000307526100009,"Monreal-Perez, Joaquin; Aragon-Sanchez, Antonio; Sanchez-Marin, Gregorio",2012,A longitudinal study of the relationship between export activity and innovation in the Spanish firm: The moderating role of productivity,INTERNATIONAL BUSINESS REVIEW,,Y,ip_perf_match
S0338,000310775800001,"Ganotakis, Panagiotis; Love, James H.",2012,"Export propensity, export intensity and firm performance: The role of the entrepreneurial founding team",JOURNAL OF INTERNATIONAL BUSINESS STUDIES,,Y,ip_perf_match
S0345,000209240000005,"Verbeke, Alain; Forootan, M. Zaman",2012,HOW GOOD ARE MULTINATIONALITY-PERFORMANCE (M-P) EMPIRICAL STUDIES?,GLOBAL STRATEGY JOURNAL,,Y,ip_perf_match
S0346,000209240000004,"Contractor, Farok J.",2012,WHY DO MULTINATIONAL FIRMS EXIST? A THEORY NOTE ABOUT THE EFFECT OF MULTINATIONAL EXPANSION ON PERFORMANCE AND RECENT METHODOLOGICAL CRITIQUES,GLOBAL STRATEGY JOURNAL,,Y,ip_perf_match
S0347,000209240000002,"Fisch, Jan Hendrik",2012,INFORMATION COSTS AND INTERNATIONALIZATION PERFORMANCE,GLOBAL STRATEGY JOURNAL,,Y,ip_perf_match
S0351,000308637800007,"Ferrante, Maria Rosaria; Freo, Marzia",2012,The Total Factor Productivity Gap between Internationalised and Domestic Firms: Net Premium or Heterogeneity Effect?,WORLD ECONOMY,,Y,ip_perf_match
S0352,000438447300004,"Merino, Fernando",2012,Firms' internationalization and productivity growth,RESEARCH IN ECONOMICS,,Y,ip_perf_match
S0353,000311984300005,"Jimenez, Alfredo; Bautista Delgado-Garcia, Juan",2012,Proactive management of political risk and corporate performance: The case of Spanish multinational enterprises,INTERNATIONAL BUSINESS REVIEW,,Y,ip_perf_match
S0354,000311812900005,"Li, Lee; Qian, Gongming; Qian, Zhengming",2012,"Early internationalization and performance of small high-tech ""born-globals""",INTERNATIONAL MARKETING REVIEW,,Y,ip_perf_match
S0367,000311915000006,"Zhang, Heather; Smith, Michael R.",2012,Globalization and workplace performance in Canada: Cross-sectional and dynamic analyses of productivity and wage outcomes,RESEARCH IN SOCIAL STRATIFICATION AND MOBILITY,,Y,ip_perf_match
S0372,000313228400008,"Borda-Reyes, Armando",2012,The impact of business group diversification on emerging market multinationals: Evidence from Latin America,INNOVAR-REVISTA DE CIENCIAS ADMINISTRATIVAS Y SOCIALES,,Y,ip_firm_match
S0384,000314931300004,"Yu, Xiaoyu; Si, Steven",2012,"Innovation, internationalization and entrepreneurship: A new venture research perspective",INNOVATION-ORGANIZATION & MANAGEMENT,,Y,ip_firm_match
S0404,000318242200010,"Buckley, Peter J.; Kafouros, Mario I.; Sharp, John A.; Wang, Chengqi",2012,The Role of Internationalization in Explaining Innovation Performance,INNOVATIONS IN INTERNATIONAL BUSINESS,,Y,ip_perf_match
S0407,000320185700007,"Verbeke, Alain; Brugman, Paul",2012,Triple testing the quality of multinationality-performance research,HANDBOOK OF RESEARCH ON INTERNATIONAL STRATEGIC MANAGEMENT,,Y,ip_perf_match
S0220,000210975700001,"Sharma, Chandan; Mishra, Ritesh",2011,Does export and productivity growth linkage exist? Evidence from the Indian manufacturing industry,INTERNATIONAL REVIEW OF APPLIED ECONOMICS,,Y,ip_perf_match
S0221,000212653900006,"Li, Lei; Li, Dan; Shi, Weilei (Stone)",2011,"Internationalization, internalization and the performance of US biopharmaceutical SMEs",MULTINATIONAL BUSINESS REVIEW,,Y,ip_perf_match
S0223,000212657400006,"Schueffel, Patrick; Amann, Wolfgang; Herbolzheimer, Emilio",2011,Internationalization of new ventures: tests of growth and survival,MULTINATIONAL BUSINESS REVIEW,,Y,ip_perf_match
S0225,000314589600017,"Aguilera-Caracuel, Javier; Angeles Escudero-Torres, M.; Cordon-Pozo, Eulogio; Esther Hurtado-Torres, Nuria",2011,"Internationalization, Innovativeness, and Proactive Environmental Strategy among Small and Medium Enterprises",CROSS-SECTOR LEADERSHIP FOR THE GREEN ECONOMY: INTEGRATING RESEARCH AND PRACTICE ON SUSTAINABLE ENTERPRISE,,Y,ip_firm_match
S0228,000436352800006,"Pett, Timothy L.; Wolff, James A.",2011,"Examining SME performance: the role of innovation, R&D and internationalisation",INTERNATIONAL JOURNAL OF ENTREPRENEURIAL VENTURING,,Y,ip_perf_match
S0230,000298573000052,"Ho, Chi-Ming; Chuang, Li-Min; Chen, Chi-Yu",2011,REEXAMINATION OF THE RELATIONSHIP BETWEEN INTERNATIONALIZATION AND FIRM PERFORMANCE,ACTUAL PROBLEMS OF ECONOMICS,,Y,ip_perf_match
S0235,000291131100001,"Leonidou, Leonidas C.; Palihawadana, Dayananda; Theodosiou, Marios",2011,"National Export-Promotion Programs as Drivers of Organizational Resources and Capabilities: Effects on Strategy, Competitive Advantage, and Performance",JOURNAL OF INTERNATIONAL MARKETING,,Y,ip_perf_match
S0237,000212964800003,"Andersen, Torben Juul",2011,The risk implications of multinational enterprise,INTERNATIONAL JOURNAL OF ORGANIZATIONAL ANALYSIS,,Y,ip_firm_match
S0240,000212984300003,"Abor, Joshua",2011,Do Export Status and Export Intensity Increase Firm Performance?,THUNDERBIRD INTERNATIONAL BUSINESS REVIEW,,Y,ip_perf_match
S0244,000288978500002,"Minetti, Raoul; Zhu, Susan Chun",2011,Credit constraints and firm export: Microeconomic evidence from Italy,JOURNAL OF INTERNATIONAL ECONOMICS,,Y,ip_firm_match
S0247,000286401300004,"Hagemejer, Jan; Kolasa, Marcin",2011,Internationalisation and Economic Performance of Enterprises: Evidence from Polish Firm-level Data,WORLD ECONOMY,,Y,ip_perf_match
S0255,000288546100002,"Todo, Yasuyuki",2011,Quantitative Evaluation of the Determinants of Export and FDI: Firm-level Evidence from Japan,WORLD ECONOMY,,Y,ip_firm_match
S0257,000289166600009,"Anon Higon, Dolores; Manjon Antolin, Miguel; Manez, Juan A.",2011,"Multinationals, R&D, and productivity: evidence for UK manufacturing firms",INDUSTRIAL AND CORPORATE CHANGE,,Y,ip_perf_match
S0258,000289166600007,"Moncada-Paterno-Castello, Pietro; Vivarelli, Marco; Voigt, Peter",2011,Drivers and impacts in the globalization of corporate R&D: an introduction based on the European experience,INDUSTRIAL AND CORPORATE CHANGE,,Y,ip_firm_match
S0260,000209239500014,"Hennart, Jean-Francois",2011,A THEORETICAL ASSESSMENT OF THE EMPIRICAL LITERATURE ON THE IMPACT OF MULTINATIONALITY ON PERFORMANCE,GLOBAL STRATEGY JOURNAL,,Y,ip_perf_match
S0262,000290447900007,"Giovannetti, Giorgia; Ricchiuti, Giorgio; Velucchi, Margherita",2011,"Size, innovation and internationalization: a survival analysis of Italian firms",APPLIED ECONOMICS,,Y,ip_perf_match
S0273,000294555900006,"Li, Sali; Tallman, Stephen",2011,"MNC STRATEGIES, EXOGENOUS SHOCKS, AND PERFORMANCE OUTCOMES",STRATEGIC MANAGEMENT JOURNAL,,Y,ip_perf_match
S0275,000297365800002,"Banalieva, Elitsa R.; Sarathy, Ravi",2011,A Contingency Theory of Internationalization Performance for Emerging Market Multinational Enterprises,MANAGEMENT INTERNATIONAL REVIEW,,Y,ip_perf_match
S0276,000295764100001,"Chang, Sea-Jin; Rhee, Jay Hyuk",2011,Rapid FDI expansion and firm performance,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,,Y,ip_perf_match
S0277,000293930200002,"Kylaheiko, Kalevi; Jantunen, Ari; Puumalainen, Kaisu; Saarenketo, Sami; Tuppura, Anni",2011,Innovation and internationalization as growth strategies: The role of technological capabilities and appropriability,INTERNATIONAL BUSINESS REVIEW,,Y,ip_perf_match
S0279,000292308200004,"Chen, Hsiang-Lan",2011,Does Board Independence Influence the Top Management Team? Evidence from Strategic Decisions toward Internationalization,CORPORATE GOVERNANCE-AN INTERNATIONAL REVIEW,,Y,ip_firm_match
S0283,000297087700005,"Jean, Ruey-Jer Bryan; Tan, Danchi; Sinkovics, Rudolf R.",2011,"Ethnic ties, location choice, and firm performance in foreign direct investment: A study of Taiwanese business groups FDI in China",INTERNATIONAL BUSINESS REVIEW,,Y,ip_perf_match
S0304,000300143600001,"van Bergeijk, Peter A. G.; Fortanier, Fabienne; Garretsen, Harry; de Groot, Henri L. F.; Moons, Selwyn J. V.",2011,Productivity and Internationalization: A Micro-Data Approach,ECONOMIST-NETHERLANDS,,Y,ip_perf_match
