economy,year,lp,fsts,tci,dai,lnsize,tci_z,dai_z,fc,fc2
SolomonIslands,2015,13.778338691858135,0.0,0.0,0.0,2.9444389791664403,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2015,13.997832114758229,0.0,0.0,0.0,2.302585092994046,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2015,13.017002861746503,0.0,0.0,0.0,3.6888794541139363,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2015,13.601746492534035,0.0,0.0,0.0,2.8903717578961645,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2015,13.122363377404328,0.0,,0.0,3.6888794541139363,,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.891251656440943,0.0,0.0,0.0,4.143134726391533,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.667076144797488,0.0,0.0,0.0,2.4849066497880004,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.02375108873622,0.5,0.0,0.0,3.1780538303479458,-0.532015902330636,-0.8425683184703314,0.4377818371607516,0.19165293694784283
SolomonIslands,2025,14.508657738524219,0.03,1.0,1.0,4.605170185988092,2.5624745269878693,1.186329104554967,-0.032218162839248436,0.001038010016736329
SolomonIslands,2025,11.250561200502737,1.0,0.5,0.0,5.272999558563747,1.0152293123286167,-0.8425683184703314,0.9377818371607516,0.8794347741085944
SolomonIslands,2025,12.206072645530174,0.0,0.0,1.0,3.2188758248682006,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,16.050437002484504,0.0,1.0,1.0,4.672828834461906,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,14.22097566607244,0.0,0.5,1.0,1.791759469228055,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.579715565680296,0.0,0.0,1.0,2.6390573296152584,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.785891140783116,0.0,0.0,0.0,1.9459101490553132,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.289781913656018,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.440604803390602,0.1,0.0,1.0,3.7612001156935624,-0.532015902330636,1.186329104554967,0.03778183716075157,0.0014274672192415483
SolomonIslands,2025,13.219527125857976,0.0,0.0,0.0,3.8918202981106265,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.793859310432293,0.0,0.0,1.0,2.302585092994046,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.122363377404328,0.0,0.0,0.0,2.1972245773362196,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.583366876671642,0.0,0.5,0.0,3.1780538303479458,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.174323947215594,0.0,0.5,1.0,5.075173815233827,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.691580461311874,0.0,0.5,1.0,3.6888794541139363,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.744072019699448,0.4,0.0,1.0,1.791759469228055,-0.532015902330636,1.186329104554967,0.3377818371607516,0.11409656951569251
SolomonIslands,2025,11.14520068484491,0.0,0.0,0.0,2.5649493574615367,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.468436909997665,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.89921982609012,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.834681304952548,0.0,0.0,0.0,2.0794415416798357,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.141534124392603,0.0,0.0,0.0,4.382026634673881,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.429216196844383,0.0,0.5,0.0,4.0943445622221,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,14.508657738524219,0.0,1.0,0.0,1.791759469228055,2.5624745269878693,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,14.359770957816503,0.0,0.0,0.0,3.4011973816621555,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.107871272424699,0.0,0.0,0.0,3.4011973816621555,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.255894770028851,0.0,0.0,1.0,3.332204510175204,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.854731271117556,0.0,0.5,1.0,3.912023005428146,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.41431317630212,0.0,0.0,0.0,3.4011973816621555,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.267194325282786,0.0,0.5,1.0,4.343805421853684,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.76571989346126,0.0,1.0,1.0,2.6390573296152584,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.344350190590715,0.0,0.5,1.0,5.153291594497779,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.217673557208654,0.0,0.5,1.0,2.995732273553991,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.736069016284437,0.0,0.0,1.0,3.6888794541139363,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.107460356862065,0.0,0.5,0.0,3.4011973816621555,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.823080393274068,0.0,0.0,1.0,3.091042453358316,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.458835614025542,0.0,0.5,1.0,2.6390573296152584,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.667076144797488,0.0,0.5,1.0,3.58351893845611,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,9.903487552536127,0.0,0.0,1.0,1.6094379124341003,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.819778284410283,0.0,0.0,0.0,1.3862943611198906,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.877568578558138,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.918390573078392,0.7,0.0,0.0,2.995732273553991,-0.532015902330636,-0.8425683184703314,0.6377818371607515,0.4067656718121434
SolomonIslands,2025,11.225243392518447,0.07,0.0,1.0,2.772588722239781,-0.532015902330636,1.186329104554967,0.0077818371607515716,6.055698959645408e-05
SolomonIslands,2025,11.042921835724492,0.0,0.0,1.0,2.0794415416798357,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.107460356862065,0.0,0.0,0.0,1.0986122886681098,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.26370175836681,0.0,0.5,0.0,5.4638318050256105,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.042921835724492,0.0,0.0,1.0,3.4657359027997265,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.532096211958502,0.0,0.5,1.0,2.0794415416798357,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,8.66029403505691,0.3,0.0,1.0,3.258096538021482,-0.532015902330636,1.186329104554967,0.23778183716075155,0.056540202083542164
SolomonIslands,2025,11.964910588713286,0.0,0.0,0.0,2.6390573296152584,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.953309677034806,0.0,0.0,0.0,1.9459101490553132,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.429216196844383,0.0,0.0,1.0,3.1780538303479458,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.227723893062155,0.0,0.0,1.0,2.8903717578961645,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.596634733096073,0.0,0.0,1.0,1.6094379124341003,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.736700896592344,0.0,0.0,1.0,6.214608098422191,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.41431317630212,0.0,0.0,1.0,3.044522437723423,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.74506914626286,0.0,0.0,1.0,1.9459101490553132,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.117029807878215,0.0,0.0,1.0,3.9512437185814275,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.943708381062683,0.2,0.0,1.0,4.174387269895637,-0.532015902330636,1.186329104554967,0.13778183716075157,0.018983834651391862
SolomonIslands,2025,11.21282087251989,0.0,0.0,1.0,3.295836866004329,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,14.444119217386648,0.0,0.0,0.0,2.0794415416798357,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.122363377404328,0.0,0.5,0.0,2.0794415416798357,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.395964037633922,0.0,0.0,0.0,3.091042453358316,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.289781913656018,0.0,0.0,0.0,3.2188758248682006,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.691580461311874,0.0,0.0,1.0,2.0794415416798357,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.716898269296165,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.379394072345706,0.0,0.0,0.0,2.4849066497880004,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.716898269296165,0.0,0.5,1.0,3.1780538303479458,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.80060753742201,0.0,0.0,0.0,2.70805020110221,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,14.508657738524219,0.0,0.0,0.0,0.6931471805599453,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.611537753638338,0.0,0.0,0.0,2.302585092994046,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.716898269296165,0.0,1.0,1.0,2.1972245773362196,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.275065517017126,0.0,0.0,0.0,2.6390573296152584,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.110762465725848,0.0,0.0,0.0,2.3978952727983707,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.86960040890896,0.0,0.0,0.0,1.9459101490553132,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.83450908909769,0.0,0.0,1.0,3.367295829986474,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.002099841204238,0.0,0.0,0.0,1.3862943611198906,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.459775550378875,0.0,0.0,1.0,3.7612001156935624,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.41431317630212,0.0,0.0,0.0,2.4849066497880004,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.107460356862065,0.0,0.0,1.0,3.4011973816621555,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.665627604583024,0.0,0.0,0.0,1.9459101490553132,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.512925464970229,0.0,0.0,0.0,1.9459101490553132,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,9.210340371976184,0.0,0.0,0.0,1.0986122886681098,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.512925464970229,0.0,0.0,1.0,2.70805020110221,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.512925464970229,0.0,0.0,0.0,2.302585092994046,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.206072645530174,0.0,0.0,0.0,3.912023005428146,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.16880602890105,0.0,0.0,0.0,3.258096538021482,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.562747589468906,0.0,0.5,1.0,2.6390573296152584,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.276964985150896,0.0,0.0,1.0,2.8903717578961645,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.23250590259833,1.0,0.0,0.0,4.718498871295094,-0.532015902330636,-0.8425683184703314,0.9377818371607516,0.8794347741085944
SolomonIslands,2025,13.20937475439396,0.0,0.0,1.0,2.3978952727983707,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.982929094215963,0.0,0.5,1.0,3.2188758248682006,1.0152293123286167,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.834681304952548,0.0,0.0,1.0,2.772588722239781,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,8.221375550689526,0.0,0.0,1.0,2.5649493574615367,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.76804278700223,0.0,0.0,1.0,2.70805020110221,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.122363377404328,0.0,0.0,1.0,3.4011973816621555,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.275065517017126,0.0,0.0,1.0,2.6390573296152584,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,9.646368130494514,0.0,0.0,0.0,4.060443010546419,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.468436909997665,0.0,0.0,1.0,3.912023005428146,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.260139866800449,0.0,0.5,0.0,4.499809670330265,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.707081479411187,0.0,1.0,1.0,4.941642422609304,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.41004544985611,0.0,0.0,1.0,3.4011973816621555,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.959212567598648,0.0,1.0,1.0,5.075173815233827,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,12.02375108873622,0.0,0.0,1.0,4.276666119016055,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.21282087251989,0.0,0.0,0.0,3.9889840465642745,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.759153662593848,0.0,0.0,1.0,2.833213344056216,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.84939770159144,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,10.819778284410283,0.0,0.0,1.0,3.6888794541139363,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,14.08121372369728,0.0,0.0,0.0,3.1354942159291497,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.966333447698858,0.0,1.0,1.0,3.7612001156935624,2.5624745269878693,1.186329104554967,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,11.736069016284437,0.0,0.0,0.0,2.772588722239781,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
SolomonIslands,2025,13.795307850646754,0.0,0.0,1.0,6.907755278982137,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.800628954974474,0.0,1.0,0.0,2.3978952727983707,2.5624745269878693,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,8.413608875159667,0.0,1.0,0.0,2.4849066497880004,2.5624745269878693,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.16277015046621,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,7.941829046512676,0.0,0.5,0.0,2.0794415416798357,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.392661928770137,0.0,0.5,0.0,1.791759469228055,1.0152293123286167,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.273878392780171,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.472704636443673,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.392661928770137,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.534161491043838,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.172119159155985,0.0,0.0,0.0,2.0794415416798357,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.281923988256374,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.998797732340453,0.0,0.0,1.0,1.6094379124341003,-0.532015902330636,1.186329104554967,-0.062218162839248435,0.003871099787091235
Tonga,2009,11.379394072345706,0.0,0.0,0.0,2.0794415416798357,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.491274217438248,0.0,0.0,0.0,2.0794415416798357,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.96435951322139,0.0,,0.0,2.1972245773362196,,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.305650551780507,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.815770263012745,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,11.07109271269119,0.0,0.0,0.0,1.9459101490553132,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.805389546958184,0.0,0.0,0.0,1.9459101490553132,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.388995368317829,0.0,0.0,0.0,2.0794415416798357,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.637018876483545,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.297779360046167,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.806095206527479,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,8.906528917594517,0.0,0.0,0.0,1.9459101490553132,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,8.658692753689937,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.034515814942532,0.0,0.0,0.0,2.772588722239781,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.97786520705906,0.0,,1.0,2.302585092994046,,1.186329104554967,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.348173373797573,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.821843563495618,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.169518377455928,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.337123537610989,0.0,0.0,0.0,1.9459101490553132,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.19864163982661,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.42636822138263,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.375154271764961,0.0,0.0,0.0,2.9444389791664403,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.911455722185305,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.609797719622355,0.0,1.0,0.0,2.5649493574615367,2.5624745269878693,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.24324011727891,0.0,0.0,0.0,2.3978952727983707,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,8.472892932519658,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.98736903651683,0.4,1.0,0.0,2.772588722239781,2.5624745269878693,-0.8425683184703314,0.3377818371607516,0.11409656951569251
Tonga,2009,14.512287506574799,0.0,0.0,0.0,2.3978952727983707,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,14.939552315049083,0.0,0.0,0.0,2.1972245773362196,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.978595025022933,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.283590833715776,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.396819938918801,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.047821442478408,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.18673050633705,0.0,0.0,0.0,2.1972245773362196,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.314700387300425,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.193533253659801,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.169518377455928,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.287301413112312,0.0,0.0,0.0,1.791759469228055,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.743005762346629,0.0,0.0,0.0,2.70805020110221,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.351839934249883,0.0,0.0,0.0,2.1972245773362196,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.688312170871095,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.574983485564092,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.26016249647486,0.0,0.0,0.0,1.9459101490553132,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.626855316270932,0.0,,0.0,1.791759469228055,,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.503009985939002,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.351839934249883,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.594786112860271,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.09377727897926,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.970879142656106,0.0,0.0,0.0,1.9459101490553132,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.491274217438248,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.740968623038354,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,10.044987114809828,0.0,,0.0,2.1972245773362196,,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
Tonga,2009,9.773378867189107,0.0,0.0,0.0,1.6094379124341003,-0.532015902330636,-0.8425683184703314,-0.062218162839248435,0.003871099787091235
